id,question,question_concept,choices,answerKey,pashto_question,pashto_choices
31d7dd1d00aabe411568df3e72d5b5e0,A bald eagle is likely to be found on what kind of work?,bald eagle,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['rural area', 'book', 'canada', 'painting', 'aviary'], dtype=object)}",D,یو بې وزنه عقاب ممکن په کوم ډول کار کې وموندل شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کلي سیمه"", ""کتاب"", ""کینیډا"", ""رنګول"", ""پرندګان""]}"
cbf3dd48b4d591fc872a53cd4b9dd3af,"The hostess was good at her job, she always had a smile when she would what?",hostess,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['group people', 'ready parlor for guests', 'welcome guests',
       'work room', 'park'], dtype=object)}",C,میزبان د خپلې دندې کې ښه وه، هغه تل مسکا درلوده کله چې څه؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خلک ګروپ کول"", ""د مېلمنو لپاره د پارلور چمتو کول"", ""مېلمنو ته ښه راغلاست ویل"", ""کار خونه"", ""پارک""]}"
60e8f1a86d4063895f340cd1e3c55f50,What is likely to happen to someone who is learning?,learning,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['overconfidence', 'effectiveness', 'knowing more',
       'head grows larger', 'growth'], dtype=object)}",C,څه پیښیدل ممکن د هغه چا لپاره چې زده کړه کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""زیات باور"", ""موثریت"", ""زیات پوهیدل"", ""سر لوی کیږي"", ""پرمختګ""]}"
eee8cb7a0d806a62d2de24831f82e3e1,"The inspector was agreeing with the factory protocols, what was the status of the factory?",agreeing with,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['compliance', 'eligible', 'contract', 'harmony', 'friendship'],
      dtype=object)}",A,مفتش د فابریکې پروتوکولونو سره موافق و، د فابریکې حالت څه و؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مطابقت"", ""مناسب"", ""قرارداد"", ""همغږي"", ""دوستي""]}"
9a23a7f04e63bf9f4c7dfe50c58abfd2,"After standing up I had to sit right back down, why would I feel like this?",standing up,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['train', 'effort', 'balance', 'feet', 'muscles'], dtype=object)}",C,کله چې زه ولاړ شوم، باید بیا ناست شوم، ولې زه داسې احساس کوم؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""روزنه"", ""کوشش"", ""توازن"", ""پښې"", ""عضلات""]}"
e3426e4f60c142aa3d813479f79d6305,Where do you go on a night out before going to the bar?,bar,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['new york city', 'las vegas', 'restaurant', 'nightclub', 'park'],
      dtype=object)}",C,د بار ته تللو مخکې په شپه کې چیرته ځئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""نیو یارک ښار"", ""لاس ویګاس"", ""رستوران"", ""نایټ کلب"", ""پارک""]}"
3526550b02d9594abd4fc43553010fc6,"The dad wanted to protect his house, where did he put his gun?",gun,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['police station', 'crime scene', 'restroom', 'drawer', 'holster'],
      dtype=object)}",D,پلار غوښتل چې خپل کور وساتي، هغه خپله وسله چیرته واچوله؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""پولیس سټیشن"", ""جرم صحنه"", ""تش خونه"", ""درجې"", ""هولستر""]}"
e567c94d88829fb07a30e3d46c02e664,What instrument can be played with an air of happiness?,happiness,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['jump up and down', 'jump up and down', 'sing', 'play games',
       'fiddle'], dtype=object)}",E,کوم آله د خوښۍ سره نغمه کیدی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""پورته او ښکته ټوپ وهل"", ""پورته او ښکته ټوپ وهل"", ""غږول"", ""لوبې کول"", ""فیدل""]}"
cf5a710c931779fb3dde198e0ace3b6a,What to kids do for boredom on a ramp?,boredom,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['watch film', 'fire game', 'hang out at bar', 'go skiing',
       'skateboard'], dtype=object)}",E,ماشومان د خستګي لپاره په ریمپ کې څه کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""فلم کتل"", ""اور لوبه"", ""بار کې وخت تېرول"", ""سکینګ ته تلل"", ""سکیټ بورډ""]}"
0f2377604e628c55ba588366139396b9,What animal has quills all over it?,quill,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['feather', 'chicken', 'calligraphy', 'porcupine', 'hedgehog'],
      dtype=object)}",E,کوم حیوان په ټول بدن کې د خنجرونو لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""پرچم"", ""مرغی"", ""خطاطي"", ""پورکپاین"", ""هیدج هاگ""]}"
ada088b7c97de80336ad043757c2db16,Why would you go to an office?,office,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['work', 'school building', 'paper', 'city', 'habit'], dtype=object)}",A,تاسو ولې دفتر ته ځئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کار"", ""ښوونځي"", ""کاغذ"", ""ښار"", ""عادت""]}"
beef0aa2058297904bb4acc1dc340c85,When is the worst time for having food?,having food,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['digesting', 'not hungry', 'gas', 'weight gain',
       'feeling of fullness'], dtype=object)}",B,د خوړو لپاره تر ټولو بد وخت کله دی؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""هضم"", ""غوښتنه نه لري"", ""ګاز"", ""وزن زیاتول"", ""د پوره احساس""]}"
ba9a05bd2086c0d37733e26479d6630f,If you spend all your time buying and not saving what is is likely to happen?,buying,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['using money', 'feel better', 'ocean', 'losing money', 'go broke'],
      dtype=object)}",E,که تاسو خپل ټول وخت د پېرلو لپاره ولګوئ او نه د سپما، څه پیښیدل ممکن دي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""پیسې کارول"", ""ښه احساس کول"", ""سمندر"", ""پیسې له لاسه ورکول"", ""پيسې ختمول""]}"
6b0bf501aa68b06ddc5ad72ac5ff68fc,"Though a mouse might prefer your house, you might also see him where?",mouse,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['tin', 'department store', 'garden', 'small hole', 'cupboard'],
      dtype=object)}",C,که څه هم مچ د ستا کور ته ترجیح ورکوي، نو ته به هغه چیرته هم ولیدل شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""دوه"", ""د پلورلو دوکان"", ""باغ"", ""کوچنی سوري"", ""کابینه""]}"
926298bbdd03ce96acfeb4408b888b61,What is performing a type of?,performing,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['singing', 'act', 'feat', 'smile', 'acting'], dtype=object)}",B,د کوم ډول فعالیت ترسره کول څه ته ویل کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""غږیدل"", ""عمل"", ""کامیابي"", ""مسکراہٹ"", ""اکت""]}"
faa0aa438b94c19be8ff52ee80d9e298,"The car was going from Alabama to New York, what was its goal?",car,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['head north', 'speed up', 'heading north', 'go fast',
       'headed south'], dtype=object)}",A,موټر د الاباما نه نیو یارک ته روان و، هدف یې څه و؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""شمال ته لاړ شي"", ""چټک شي"", ""شمال ته روان"", ""چټک لاړ شي"", ""جنوب ته روان""]}"
9310c39a0752f28640c3a05cba1d5ca7,What do they call the trash in Australia?,trash,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['dirt', 'subway', 'state park', 'container', 'dustbin'],
      dtype=object)}",E,په استرالیا کې د کثافاتو لپاره څه نوم دی؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خاک"", ""زیرزمینی"", ""ایالت پارک"", ""کانتینر"", ""کثافات""]}"
fee5f4e9d8e37f0183e36eb9b8dbcbb9,"Joan wants to cook a potato, where should she place it?",potato,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['boiling water', 'paper bag', 'restaurants', 'underground',
       'cupboard'], dtype=object)}",A,جون غواړي چې کچالو پخ کړي، هغه باید دا چیرته کیږدي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""جوشیدونکي اوبه"", ""کاغذي کڅوړه"", ""ریستورانونه"", ""زیرمې"", ""کابینه""]}"
5392af3f1c4665e95ff3354e5115de42,Writers with a great what can amass a large fortune?,fortune,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['cookie', 'bank', 'real estate', 'imagination', 'bank roll'],
      dtype=object)}",D,لیکوالان چې لوی څه لري کولی شي لوی شتمني راټوله کړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کوکی"", ""بانک"", ""حقیقي جایداد"", ""تخیل"", ""بانک رول""]}"
4c5c74b3287492d6ddb2da4c8c0fd51a,Where do all animals live?,animals,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['the moon', 'fairgrounds', 'surface of earth', 'meadow', 'zoos'],
      dtype=object)}",C,ټول حیوانات چیرته ژوند کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""سپوږمۍ"", ""نندارتون"", ""د ځمکې سطحه"", ""چمن"", ""زoo""]}"
52f3eb6c9a6b9671050fc769d465ed03,How are the conditions for someone who is living in a homeless shelter?,living,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sometimes bad', 'happy', 'respiration', 'growing older', 'death'],
      dtype=object)}",A,د بې سرپناه پناه ځای کې د چا لپاره شرایط څنګه دي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کله ناکله خراب"", ""خوشحاله"", ""تنفس"", ""زویدل"", ""مرګ""]}"
03ee30b5801b61aee791a551a9d9a49f,You can do knitting to get the feeling of what?,knitting,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['relaxation', 'arthritis', 'adrenaline', 'your',
       'sweater may produced'], dtype=object)}",A,تاسو کولی شئ د سوزیدو احساس ترلاسه کولو لپاره څه وکړئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""آرام"", ""آرتریت"", ""ادریالین"", ""ستاسو"", ""سویټر ممکن تولید شي""]}"
6d1d483745bc0aae0f4dd04e851ceffb,What might a very large table be?,table,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['dining room', 'conference', 'kitchen', 'in a lake',
       'demonstration'], dtype=object)}",B,یو ډیر لوی میز څه کیدی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د خواړو خونه"", ""کنفرانس"", ""پخلنځی"", ""په جهیل کې"", ""نندارتون""]}"
bf10bfda7328c8671e15adf8546b64d7,John got his tax refund back.  He treated it like it was what?,tax,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['candy', 'death and', 'free money', 'discount', 'credit'],
      dtype=object)}",C,جان خپل مالیه بیرته ترلاسه کړه. هغه دا څنګه ګڼله؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""شیرینی"", ""مرګ او"", ""وړیا پیسې"", ""تخفیف"", ""کریډیټ""]}"
0b3a3ee40dd25be9735ac5e3342ca4dd,A person with an allergy might be doing what if they awake suddenly?,awake,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['have fun', 'enjoy with friends', 'stretch', 'yawn', 'sneezing'],
      dtype=object)}",E,یو شخص چې حساسیت لري، که ناڅاپه ویښ شي نو څه کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خوشحاله وي"", ""د ملګرو سره خوند اخلي"", ""غځیدل"", ""یوه اوږده ساه اخلي"", ""عطسه کول""]}"
77e2a0b469b56bea81921a4a945ffcb5,Where is a ferret unlikely to be?,ferret,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['classroom', 'outdoors', 'aquarium', 'north carolina',
       'great britain'], dtype=object)}",A,فیرټ چیرته نه وي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""درسګاه"", ""بهر"", ""اویاریم"", ""شمال کارولینا"", ""لوی بریتانیا""]}"
dc964e4f6df6b70815e81e466d0ff717,If you jump in any of the oceans you will get?,oceans,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['tanned', 'wet', 'wide', 'very deep', 'fish'], dtype=object)}",B,که تاسو په هر سمندر کې ټوپ وکړئ، څه به ترلاسه کړئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""تپیدلی"", ""نری"", ""پراخ"", ""ډیر ژور"", ""ماهی""]}"
6b9221c1af583ffb43580857d6fde38a,"Immediately after peeing, a person's bladder is what?",bladder,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['collapsed', 'empty', 'full', 'filled', 'stretchable'],
      dtype=object)}",B,د پیشاب کولو سمدستي وروسته، د شخص مثانه څه حالت لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""راپرزیدلې"", ""خالي"", ""پوره"", ""ډک"", ""غځیدونکی""]}"
4dc2c4596b08e9bfd893174e67bff40a,"The lady would eat and eat, and because of mental issues would then make herself what?",eat,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['wash dishes', 'throwing up', 'drinking', 'throw up',
       'turn inside out'], dtype=object)}",D,ښځه به وخوري او وخوري، او د ذهني ستونزو له امله به ځان څه کړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د لوښو مینځل"", ""استفراغ کول"", ""څښل"", ""استفراغ"", ""د داخلې اړول""]}"
8ae24d3ff199077a59e0d970feb665b7,"A car was hailed to chauffeur someone to the opera house, where was it heading?",car,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['go downtown', 'appear suddenly', 'go fast', 'bottom out', 'east'],
      dtype=object)}",A,یو موټر د چا لپاره د اوپیرا کور ته د تګ لپاره بلل شوی و، دا چیرته روان و؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ښار ته تلل"", ""ناڅاپه څرګندیدل"", ""چټک تلل"", ""پای ته رسیدل"", ""خاوری""]}"
d64a676e9d22e7edd12e7f4ce267a9f0,What do you go to see for live entertainment?,entertainment,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['movie', 'show', 'concert venue', 'casino', 'theatre'],
      dtype=object)}",B,تاسو د ژوندۍ تفریح لپاره څه ته ځئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""فلم"", ""شو"", ""کنسرت ځای"", ""کاسینو"", ""تیاتر""]}"
54ecb521df1d0f5b130a393c42b4126d,The teacher thought that a ferret can be very mischievous and probably wouldn't make a great pet for the entire what?,ferret,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bad mood', 'hutch', 'classroom', 'pair of trousers', 'year'],
      dtype=object)}",C,استاد فکر کاوه چې فیرټ ډیر شریر کیدی شي او شاید د ټول کال لپاره ښه پالتو نه وي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بد مزاج"", ""هچ"", ""درسګاه"", ""د پتلون جوړه"", ""کال""]}"
b7276bb9139ec25c98c7e3822404eb6c,A creek is a body of water found in what low land?,creek,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['forest', 'valley', 'outdoors', 'countryside', 'woods'],
      dtype=object)}",B,یو جوی د کوم ټیټ ځمکې په بدن کې موندل کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""جنگل"", ""دره"", ""بهر"", ""کلی"", ""وودز""]}"
ecb8758b0d088f9aedc182a516dd1190,"If I have a pet bird, what does it likely live in?",bird,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['forest', 'bathroom', 'windowsill', 'countryside', 'cage'],
      dtype=object)}",E,که زه یوه پالتو مرغۍ ولرم، نو دا به په کوم ځای کې ژوند وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""جنگل"", ""تشناب"", ""د کړکۍ پر سر"", ""کلی"", ""قفس""]}"
f2645d0ee8662b6553954cee7e77979e,Joe and Mac were playing basketball. They did it every day in their back yard.  Why were they playing basketball?,playing basketball,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['study', 'have fun', 'pain', 'cheers', 'knee injury'], dtype=object)}",B,جو او مک د باسکتبال لوبه کوله. دوی دا هره ورځ په خپل شاته حیاط کې کوله. دوی ولې د باسکتبال لوبه کوله؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مطالعه"", ""خوند اخیستل"", ""درد"", ""خوښۍ"", ""د زنګون ټپ""]}"
ea6d1a739ea841be282e13789270651e,What makes someone a nomad?,person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['unpleasant things', 'hangnail', 'have no home', 'have no car',
       'schizophrenia'], dtype=object)}",C,یو څوک ولې خاندي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ناخوښي"", ""د ناخن ټپ"", ""کور نه لرل"", ""موټر نه لرل"", ""شیزوفرینیا""]}"
c82ed0c2a2e115452b4d596c5faafbcf,What is a treat that you dog will enjoy?,dog,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['salad', 'petted', 'affection', 'bone', 'lots of attention'],
      dtype=object)}",D,کومه خوندوره شی چې ستاسو سپی به یې خوښ کړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""سلاد"", ""پام"", ""مینه"", ""استخوان"", ""ډیر پام""]}"
163d83851ecd4a4144b31b8738e4c335,Women used to be expected to wear a dress but it's now acceptable for them to wear what?,dress,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['man suit', 'pants', 'naked', 'action', 'long skirt'], dtype=object)}",B,ښځې پخوا تمه کیده چې لباس واغوندي، مګر اوس د دوی لپاره د څه اغوستل منل شوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د نارینه سوټ"", ""پینټ"", ""بې لباس"", ""عمل"", ""اوږد سکرټ""]}"
095767956c500ca1af7cf7671556de5b,The fact that Joe was able to memorize the list in spite of his apparent  state proved that part of his brain was what?,memorize,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['awake', 'repeat', 'sleeping', 'concentrate', 'read aloud'],
      dtype=object)}",A,دا چې جو د لیست یادولو توان درلود، سره له دې چې هغه ظاهراً په کوم حالت کې و، دا ثابتوي چې د هغه دماغ یوه برخه څه وه؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بیدار"", ""تکرار"", ""خواب"", ""تمرکز"", ""غږیدل""]}"
d31ee38f67d1173275e120b8ad36039c,What is a wet person likely to do?,person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['gain weight', 'thank god', 'catch cold', 'suicide',
       'cross street'], dtype=object)}",C,یو لوند شخص څه کولی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""وزن زیاتول"", ""خدای ته شکر"", ""زکام نیول"", ""خودکشي"", ""کوڅه عبور کول""]}"
c410a4626dfce4b4cfd3e5937602cd77,"After recovering from the disease, what did the doctor call the patient?",disease,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['healthy', 'passing around', 'cure', 'wellness', 'healthy'],
      dtype=object)}",A,د ناروغۍ څخه د رغیدو وروسته، ډاکټر ناروغ ته څه وویل؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""روغ"", ""تیریدل"", ""درملنه"", ""روغتیا"", ""روغ""]}"
14d760e43728e9e4643c414627f2b596,"The painter started to edge the room with tape, he always took extra care to make the lines clean and crisp when working with an what?",edge,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['triangle', 'middle', 'corner', 'center', 'interior'], dtype=object)}",E,رنګګر د خونه د ټیپ سره د کټ کولو پیل وکړ، هغه تل د دې لپاره ځانګړې پاملرنه کوله چې کرښې پاکې او روښانه وي کله چې د څه سره کار کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مثلث"", ""منځ"", ""کونج"", ""مرکز"", ""داخلي""]}"
abcf1b550b4d44f46d4f68b8e1d98ec8,"After high tide, where on the coast can you look to find a sea anemone?",anemone,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['nursery', 'museum', 'gulf of mexico', 'tide pool',
       'intertidal zone'], dtype=object)}",D,د لوړ جزر وروسته، په ساحل کې چیرته کتل کیدی شي ترڅو د سمندري انیمون ومومئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د ماشومانو ځای"", ""موزیم"", ""د میکسیکو خلیج"", ""د جزر حوض"", ""د جزر او مد زون""]}"
5b8af6f26335dbd501b0104c71e26d9e,What could a driving car do to a pedestrian?,driving car,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['say hello', 'wreak', 'pollution', 'smoke', 'relaxation'],
      dtype=object)}",B,یو چلونکی موټر د پیاده چلونکي سره څه کولی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""سلام ویل"", ""زیان رسول"", ""ککړتیا"", ""د سګرټو دود"", ""آرام""]}"
4364b4b342fb7b44434bd6694bf8fd51,People do many things to alleviate boredom.  If you can't get out of the house you might decide to do what?,boredom,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['play cards', 'skateboard', 'meet interesting people',
       'listen to music', 'go to a concert'], dtype=object)}",D,خلک د خستګۍ د کمولو لپاره ډیر کارونه کوي. که تاسو د کور نه وتلی نشئ، نو تاسو څه کولای شئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کارډونه لوبول"", ""سکیت بورډ چلول"", ""دلچسپ خلکو سره لیدل"", ""موسیقي اوریدل"", ""کنسرټ ته تلل""]}"
3ffe67fb009529d9b0c49ccd7141ee4a,"At a grocery store they sell individual potatoes, where does the grocery clerk likely put the potato?",potato,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['boiling water', 'root cellar', 'rocket ship', 'paper bag',
       'underground'], dtype=object)}",D,په یوه خوراکي پلورنځي کې انفرادي کچالو پلورل کیږي، د خوراکي پلورونکي احتمالاً کچالو چیرته ایښودل؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""جوشیدونکي اوبه"", ""ریشه خونه"", ""راکت"", ""کاغذي کڅوړه"", ""ځمکې لاندې""]}"
f372587fa4c99d5bebf0d0eb987c44e2,What room is a rubber bath mat usually kept?,mat,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['doorway', 'living room', 'sand', 'floors', 'bathroom'],
      dtype=object)}",E,د ربر د حمام د غالۍ معمولاً کومې خونې کې ساتل کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""دروازه"", ""د اوسیدو خونه"", ""ریت"", ""فرشونه"", ""حمام""]}"
d35a8a3bd560fdd651ecf314878ed30f,What would you put meat on top of to cook it?,meat,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['oil', 'freezer', 'ham sandwich', 'oven', 'frying pan'],
      dtype=object)}",E,تاسو به د غوښې د پخولو لپاره څه شی ته واچوئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""تیل"", ""فریزر"", ""هام سینډویچ"", ""اوون"", ""تلی""]}"
0542414710025f56b0c26e1bae5c4d06,Minerals can be obtained in what way for a person who avoids leafy greens?,mineral,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['multivitamin', 'farm', 'michigan', 'earth', 'ore'], dtype=object)}",A,معدني مواد څنګه ترلاسه کیدی شي د هغه شخص لپاره چې د پاڼو سبزیجاتو څخه ډډه کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ملټي ویتامین"", ""کرنه"", ""میشیګن"", ""ځمکه"", ""کان""]}"
1875f70cf736c68c7a9df3ef870224a1,What could you be a few hours after you finish cashing in due to your cash?,cashing in,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['happy', 'receiving money', 'getting paid', 'spending money',
       'selling out'], dtype=object)}",A,تاسو څه کیدی شئ څو ساعته وروسته له دې چې د پیسو له ترلاسه کولو وروسته؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خوشحاله"", ""پیسې ترلاسه کول"", ""پیسې ورکول"", ""پیسې لګول"", ""خرڅول""]}"
83250ae2dfeb2e3886ead4cde8e1290f,"The smelly man was having a bath, but what is he pursuing?",having bath,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['hydration', 'being clear', 'personal cleanliness', 'will drown',
       'use of water'], dtype=object)}",C,بد بوی سړی د حمام کولو په حال کې دی، مګر هغه څه تعقیبوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""اوبه ورکول"", ""پاکوالی"", ""شخصي پاکوالی"", ""ډوبیدل"", ""اوبو کارول""]}"
70c39372c0d50566554fd72c768b75f6,What might a couple have a lot of when they are deciding on stopping being married to each other?,stopping being married to,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['pleasure', 'detachment', 'exercise', 'bankruptcy', 'fights'],
      dtype=object)}",E,یو جوړه ممکن د څه ډیر ولري کله چې دوی د یو بل سره د واده بندولو په اړه فکر کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خوشحالي"", ""جلا کیدل"", ""ورزش"", ""د پورونو حالت"", ""جنګونه""]}"
c21ec5b367f409a0288d616f626555ae,"If a person is working a lot, what are they likely trying to earn?",person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['much money', 'own house', 'creativity', 'new car', 'caregiver'],
      dtype=object)}",A,که یو شخص ډیر کار کوي، نو احتمالاً څه شی ترلاسه کول غواړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ډیر پیسې"", ""خپل کور"", ""خلاقیت"", ""نوې موټر"", ""پاملرونکی""]}"
